f1,recall,precision
0.8626609442055092,0.8340248962655602,0.8933333333333333
0.8620443173690502,0.8340248962655602,0.8920118343195266
0.8606722206257575,0.8287690179806363,0.8951299671347476
0.861706720390924,0.8282157676348548,0.8980203959208158
0.8621776504293001,0.8323651452282158,0.8942050520059436
0.8619702176398213,0.8326417704011065,0.8934401899673493
0.8621625482068995,0.8348547717842324,0.8913171884229178
0.8628743372971077,0.8329183955739973,0.8950653983353151
0.8597759818511946,0.8387275242047026,0.8819080860965678
0.8621928437988973,0.8298755186721992,0.8971291866028708
0.8612991502227473,0.8271092669432918,0.8984375
0.8600947051221869,0.829045643153527,0.8935599284436494
0.8627002288324526,0.8343015214384509,0.8931003849570625
0.8628800917952553,0.8320885200553251,0.8960381292820971
0.8620053893059816,0.8406639004149378,0.8844586728754366
0.8629862700223838,0.8345781466113417,0.8933965057743559
0.861851533390157,0.8318118948824343,0.8941421349985132
0.862359149906789,0.8362378976486861,0.8901648998822144
